ticker,name,exchange,yf_symbol
RSSOFTWARE.NS,R. S. Software (India) Limited,NSE,RSSOFTWARE.NS
RSWM.NS,RSWM Limited,NSE,RSWM.NS
RSYSTEMS.NS,R Systems International Limited,NSE,RSYSTEMS.NS
RTNINDIA.NS,RattanIndia Enterprises Limited,NSE,RTNINDIA.NS
RTNPOWER.NS,RattanIndia Power Limited,NSE,RTNPOWER.NS
RTSPOWR.NS,RTS Power Corporation Limited,NSE,RTSPOWR.NS
RUBFILA.NS,Rubfila International Limited,NSE,RUBFILA.NS
RUBICON.NS,Rubicon Research Limited,NSE,RUBICON.NS
RUBYMILLS.NS,The Ruby Mills Limited,NSE,RUBYMILLS.NS
RUCHINFRA.NS,Ruchi Infrastructure Limited,NSE,RUCHINFRA.NS
RUCHIRA.NS,Ruchira Papers Limited,NSE,RUCHIRA.NS
RUDRA.NS,Rudra Global Infra Products Limited,NSE,RUDRA.NS
RUPA.NS,Rupa & Company Limited,NSE,RUPA.NS
RUSHIL.NS,Rushil Decor Limited,NSE,RUSHIL.NS
RUSTOMJEE.NS,Keystone Realtors Limited,NSE,RUSTOMJEE.NS
RVHL.NS,Ravinder Heights Limited,NSE,RVHL.NS
RVNL.NS,Rail Vikas Nigam Limited,NSE,RVNL.NS
RVTH.NS,Revathi Equipment India Limited,NSE,RVTH.NS
S&SPOWER.NS,S&S Power Switchgears Limited,NSE,S&SPOWER.NS
SAATVIKGL.NS,Saatvik Green Energy Limited,NSE,SAATVIKGL.NS
SAB.NS,SAB Industries Limited,NSE,SAB.NS
SADBHAV.NS,Sadbhav Engineering Limited,NSE,SADBHAV.NS
SADBHIN.NS,Sadbhav Infrastructure Project Limited,NSE,SADBHIN.NS
SADHNANIQ.NS,Sadhana Nitrochem Limited,NSE,SADHNANIQ.NS
SAFARI.NS,Safari Industries (India) Limited,NSE,SAFARI.NS
SAGARDEEP.NS,Sagardeep Alloys Limited,NSE,SAGARDEEP.NS
SAGCEM.NS,Sagar Cements Limited,NSE,SAGCEM.NS
SAGILITY.NS,SAGILITY LIMITED,NSE,SAGILITY.NS
SAHLIBHFI.NS,Shalibhadra Finance Limited,NSE,SAHLIBHFI.NS
SAHYADRI.NS,Sahyadri Industries Limited,NSE,SAHYADRI.NS
SAICAPI.NS,Sai Capital Limited,NSE,SAICAPI.NS
SAIL.NS,Steel Authority of India Limited,NSE,SAIL.NS
SAILIFE.NS,Sai Life Sciences Limited,NSE,SAILIFE.NS
SAIPARENT.NS,Sai Parenterals Limited,NSE,SAIPARENT.NS
SAKAR.NS,Sakar Healthcare Limited,NSE,SAKAR.NS
SAKHTISUG.NS,Sakthi Sugars Limited,NSE,SAKHTISUG.NS
SAKSOFT.NS,Saksoft Limited,NSE,SAKSOFT.NS
SAKUMA.NS,Sakuma Exports Limited,NSE,SAKUMA.NS
SALASAR.NS,Salasar Techno Engineering Limited,NSE,SALASAR.NS
SALONA.NS,Salona Cotspin Limited,NSE,SALONA.NS
SALSTEEL.NS,S.A.L. Steel Limited,NSE,SALSTEEL.NS
SALZERELEC.NS,Salzer Electronics Limited,NSE,SALZERELEC.NS
SAMBANDAM.NS,Sambandam Spinning Mills Limited,NSE,SAMBANDAM.NS
SAMBHAAV.NS,Sambhaav Media Limited,NSE,SAMBHAAV.NS
SAMBHV.NS,Sambhv Steel Tubes Limited,NSE,SAMBHV.NS
SAMHI.NS,Samhi Hotels Limited,NSE,SAMHI.NS
SAMMAANCAP.NS,Sammaan Capital Limited,NSE,SAMMAANCAP.NS
SAMPANN.NS,Sampann Utpadan India Limited,NSE,SAMPANN.NS
SANATHAN.NS,Sanathan Textiles Limited,NSE,SANATHAN.NS
SANDESH.NS,The Sandesh Limited,NSE,SANDESH.NS
SANDHAR.NS,Sandhar Technologies Limited,NSE,SANDHAR.NS
SANDUMA.NS,Sandur Manganese & Iron Ores Limited,NSE,SANDUMA.NS
SANGAMIND.NS,Sangam (India) Limited,NSE,SANGAMIND.NS
SANGHVIMOV.NS,Sanghvi Movers Limited,NSE,SANGHVIMOV.NS
SANGINITA.NS,Sanginita Chemicals Limited,NSE,SANGINITA.NS
SANOFI.NS,Sanofi India Limited,NSE,SANOFI.NS
SANOFICONR.NS,Sanofi Consumer Healthcare India Limited,NSE,SANOFICONR.NS
SANSERA.NS,Sansera Engineering Limited,NSE,SANSERA.NS
SANSTAR.NS,Sanstar Limited,NSE,SANSTAR.NS
SANWARIA.NS,Sanwaria Consumer Limited,NSE,SANWARIA.NS
SAPPHIRE.NS,Sapphire Foods India Limited,NSE,SAPPHIRE.NS
SAPPL.NS,Shree Ajit Pulp & Paper Limited,NSE,SAPPL.NS
SARDAEN.NS,Sarda Energy & Minerals Limited,NSE,SARDAEN.NS
SAREGAMA.NS,Saregama India Limited,NSE,SAREGAMA.NS
SARLAPOLY.NS,Sarla Performance Fibers Limited,NSE,SARLAPOLY.NS
SARVESHWAR.NS,Sarveshwar Foods Limited,NSE,SARVESHWAR.NS
SASKEN.NS,Sasken Technologies Limited,NSE,SASKEN.NS
SATIA.NS,Satia Industries Limited,NSE,SATIA.NS
SATIN.NS,Satin Creditcare Network Limited,NSE,SATIN.NS
SAURASHCEM.NS,Saurashtra Cement Limited,NSE,SAURASHCEM.NS
SAYAJIHOTL.NS,Sayaji Hotels Limited,NSE,SAYAJIHOTL.NS
SAYAJIIND.NS,Sayaji Industries Limited,NSE,SAYAJIIND.NS
SBC.NS,SBC Exports Limited,NSE,SBC.NS
SBCL.NS,Shivalik Bimetal Controls Limited,NSE,SBCL.NS
SBFC.NS,SBFC Finance Limited,NSE,SBFC.NS
SBGLP.NS,Suratwwala Business Group Limited,NSE,SBGLP.NS
SBICARD.NS,SBI Cards and Payment Services Limited,NSE,SBICARD.NS
SBIFUNDS.NS,SBI Funds Management Limited,NSE,SBIFUNDS.NS
SBILIFE.NS,SBI Life Insurance Company Limited,NSE,SBILIFE.NS
SBIN.NS,State Bank of India,NSE,SBIN.NS
SCANSTL.NS,Scan Steels Limited,NSE,SCANSTL.NS
SCHAEFFLER.NS,Schaeffler India Limited,NSE,SCHAEFFLER.NS
SCHAND.NS,S Chand And Company Limited,NSE,SCHAND.NS
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,NSE,SCHNEIDER.NS
SCI.NS,Shipping Corporation Of India Limited,NSE,SCI.NS
SCILAL.NS,Shipping Corporation of India Land and Assets Limited,NSE,SCILAL.NS
SCODATUBES.NS,Scoda Tubes Limited,NSE,SCODATUBES.NS
SCPL.NS,Sheetal Cool Products Limited,NSE,SCPL.NS
SDBL.NS,Som Distilleries & Breweries Limited,NSE,SDBL.NS
SEAMECLTD.NS,Seamec Limited,NSE,SEAMECLTD.NS
SECMARK.NS,SecMark Consultancy Limited,NSE,SECMARK.NS
SECURKLOUD.NS,SECUREKLOUD TECHNOLOGIES LIMITED,NSE,SECURKLOUD.NS
SEDEMAC.NS,SEDEMAC Mechatronics Limited,NSE,SEDEMAC.NS
SEIL.NS,Shanti Educational Initiatives Limited,NSE,SEIL.NS
SEJALLTD.NS,Sejal Glass Limited,NSE,SEJALLTD.NS
SEKURITIND.NS,Saint Gobain Sekurit India Limited,NSE,SEKURITIND.NS
SEMAC.NS,Semac Construction Limited,NSE,SEMAC.NS
SENCO.NS,Senco Gold Limited,NSE,SENCO.NS
SENORES.NS,Senores Pharmaceuticals Limited,NSE,SENORES.NS
SEPC.NS,SEPC Limited,NSE,SEPC.NS
SERVOTECH.NS,Servotech Renewable Power System Limited,NSE,SERVOTECH.NS
SESHAPAPER.NS,Seshasayee Paper and Boards Limited,NSE,SESHAPAPER.NS
SETCO.NS,Setco Automotive Limited,NSE,SETCO.NS
SETL.NS,Standard Engineering Technology Limited,NSE,SETL.NS
SETUINFRA.NS,Setubandhan Infrastructure Limited,NSE,SETUINFRA.NS
SEYAIND.NS,Seya Industries Limited,NSE,SEYAIND.NS
SFL.NS,Sheela Foam Limited,NSE,SFL.NS
SGFIN.NS,SG Finserve Limited,NSE,SGFIN.NS
SGIL.NS,Synergy Green Industries Limited,NSE,SGIL.NS
SGL.NS,STL Global Limited,NSE,SGL.NS
SGLRES.NS,SGL Resources Limited,NSE,SGLRES.NS
SGMART.NS,SG Mart Limited,NSE,SGMART.NS
SGRL.NS,Shree Ganesh Remedies Limited,NSE,SGRL.NS
SHADOWFAX.NS,Shadowfax Technologies Limited,NSE,SHADOWFAX.NS
SHAH.NS,Shah Metacorp Limited,NSE,SHAH.NS
SHAHALLOYS.NS,Shah Alloys Limited,NSE,SHAHALLOYS.NS
SHAILY.NS,Shaily Engineering Plastics Limited,NSE,SHAILY.NS
SHAKTIPUMP.NS,Shakti Pumps (India) Limited,NSE,SHAKTIPUMP.NS
SHALBY.NS,Shalby Limited,NSE,SHALBY.NS
SHALPAINTS.NS,Shalimar Paints Limited,NSE,SHALPAINTS.NS
SHANKARA.NS,Shankara Building Products Limited,NSE,SHANKARA.NS
SHANKESH.NS,Shankesh Jewellers Limited,NSE,SHANKESH.NS
SHANTI.NS,Shanti Overseas (India) Limited,NSE,SHANTI.NS
SHANTIGEAR.NS,Shanthi Gears Limited,NSE,SHANTIGEAR.NS
SHANTIGOLD.NS,Shanti Gold International Limited,NSE,SHANTIGOLD.NS
SHARDACROP.NS,Sharda Cropchem Limited,NSE,SHARDACROP.NS
SHARDAMOTR.NS,Sharda Motor Industries Limited,NSE,SHARDAMOTR.NS
SHARDUL.NS,Shardul Securities Limited,NSE,SHARDUL.NS
SHAREINDIA.NS,Share India Securities Limited,NSE,SHAREINDIA.NS
SHBAJRG.NS,Shri Bajrang Alliance Limited,NSE,SHBAJRG.NS
SHEKHAWATI.NS,Shekhawati Industries Limited,NSE,SHEKHAWATI.NS
SHEMAROO.NS,Shemaroo Entertainment Limited,NSE,SHEMAROO.NS
SHERVANI.NS,Shervani Industrial Syndicate Limited,NSE,SHERVANI.NS
SHILCTECH.NS,Shilchar Technologies Limited,NSE,SHILCTECH.NS
SHILGRAVQ.NS,Shilp Gravures Limited,NSE,SHILGRAVQ.NS
SHILPAMED.NS,Shilpa Medicare Limited,NSE,SHILPAMED.NS
SHINDL.NS,Sharat Industries Limited,NSE,SHINDL.NS
SHIPROCKET.NS,Shiprocket Limited,NSE,SHIPROCKET.NS
SHIVAAGRO.NS,Shiva Global Agro Industries Limited,NSE,SHIVAAGRO.NS
SHIVACEM.NS,Shiva Cement Limited,NSE,SHIVACEM.NS
SHIVALIK.NS,Shivalik Rasayan Limited,NSE,SHIVALIK.NS
SHIVAMAUTO.NS,Shivam Autotech Limited,NSE,SHIVAMAUTO.NS
SHIVAMILLS.NS,Shiva Mills Limited,NSE,SHIVAMILLS.NS
SHIVATEX.NS,Shiva Texyarn Limited,NSE,SHIVATEX.NS
SHIVAUM.NS,Shiv Aum Steels Limited,NSE,SHIVAUM.NS
SHK.NS,S H Kelkar and Company Limited,NSE,SHK.NS
SHOPERSTOP.NS,Shoppers Stop Limited,NSE,SHOPERSTOP.NS
SHRADDHA.NS,Shraddha Prime Projects Limited,NSE,SHRADDHA.NS
SHRADHA.NS,Shradha Realty Limited,NSE,SHRADHA.NS
SHREDIGCEM.NS,Shree Digvijay Cement Co.Ltd,NSE,SHREDIGCEM.NS
SHREECEM.NS,SHREE CEMENT LIMITED,NSE,SHREECEM.NS
SHREEJISPG.NS,Shreeji Shipping Global Limited,NSE,SHREEJISPG.NS
SHREEPUSHK.NS,Shree Pushkar Chemicals & Fertilisers Limited,NSE,SHREEPUSHK.NS
SHREERAMA.NS,Shree Rama Multi-Tech Limited,NSE,SHREERAMA.NS
SHRENIK.NS,Shrenik Limited,NSE,SHRENIK.NS
SHREYANIND.NS,Shreyans Industries Limited,NSE,SHREYANIND.NS
SHRIKRISH.NS,Shri Krishna Devcon Limited,NSE,SHRIKRISH.NS
SHRINGARMS.NS,Shringar House of Mangalsutra Limited,NSE,SHRINGARMS.NS
SHRIPISTON.NS,SPR Auto Technologies Limited,NSE,SHRIPISTON.NS
SHRIRAMFIN.NS,Shriram Finance Limited,NSE,SHRIRAMFIN.NS
SHRIRAMPPS.NS,Shriram Properties Limited,NSE,SHRIRAMPPS.NS
SHRJAGP.NS,Shri Jagdamba Polymers Limited,NSE,SHRJAGP.NS
SHUKRAPHAR.NS,Shukra Pharmaceuticals Limited,NSE,SHUKRAPHAR.NS
SHYAMCENT.NS,Shyam Century Ferrous Limited,NSE,SHYAMCENT.NS
SHYAMMETL.NS,Shyam Metalics and Energy Limited,NSE,SHYAMMETL.NS
SHYAMTEL.NS,Shyam Telecom Limited,NSE,SHYAMTEL.NS
SICAGEN.NS,Sicagen India Limited,NSE,SICAGEN.NS
SICALLOG.NS,Sical Logistics Limited,NSE,SICALLOG.NS
SIEL.NS,Superior Industrial Enterprises Limited,NSE,SIEL.NS
SIEMENS.NS,Siemens Limited,NSE,SIEMENS.NS
SIGACHI.NS,Sigachi Industries Limited,NSE,SIGACHI.NS
SIGIND.NS,Signet Industries Limited,NSE,SIGIND.NS
SIGMA.NS,Sigma Solve Limited,NSE,SIGMA.NS
SIGMAADV.NS,SIGMA ADVANCED SYSTEMS LIMITED,NSE,SIGMAADV.NS
SIGNATURE.NS,Signatureglobal (India) Limited,NSE,SIGNATURE.NS
SIGNPOST.NS,Signpost India Limited,NSE,SIGNPOST.NS
SIKA.NS,Sika Interplant Systems Limited,NSE,SIKA.NS
SIKKO.NS,Sikko Industries Limited,NSE,SIKKO.NS
SIL.NS,Standard Industries Limited,NSE,SIL.NS
SILGO.NS,Silgo Retail Limited,NSE,SILGO.NS
SILINV.NS,SIL Investments Limited,NSE,SILINV.NS
SILVERTUC.NS,Silver Touch Technologies Limited,NSE,SILVERTUC.NS
SIMBHALS.NS,Simbhaoli Sugars Limited,NSE,SIMBHALS.NS
SIMPLEXINF.NS,Simplex Infrastructures Limited,NSE,SIMPLEXINF.NS
SIMPLXREA.NS,Simplex Realty Limited,NSE,SIMPLXREA.NS
SINCLAIR.NS,Sinclairs Hotels Limited,NSE,SINCLAIR.NS
SINDHUTRAD.NS,Sindhu Trade Links Limited,NSE,SINDHUTRAD.NS
SINGERIND.NS,Singer India Limited,NSE,SINGERIND.NS
SINTERCOM.NS,Sintercom India Limited,NSE,SINTERCOM.NS
SIRCA.NS,Sirca Paints India Limited,NSE,SIRCA.NS
SIS.NS,SIS LIMITED,NSE,SIS.NS
SITINET.NS,Siti Networks Limited,NSE,SITINET.NS
SIYSIL.NS,Siyaram Silk Mills Limited,NSE,SIYSIL.NS
SJS.NS,S.J.S. Enterprises Limited,NSE,SJS.NS
SJVN.NS,SJVN Limited,NSE,SJVN.NS
SKFINDIA.NS,SKF India Limited,NSE,SKFINDIA.NS
SKFINDUS.NS,SKF India (Industrial) Limited,NSE,SKFINDUS.NS
SKIPPER.NS,Skipper Limited,NSE,SKIPPER.NS
SKMEGGPROD.NS,SKM Egg Products Export (India) Limited,NSE,SKMEGGPROD.NS
SKYGOLD.NS,SKY GOLD AND DIAMONDS LIMITED,NSE,SKYGOLD.NS
SKYWAYS.NS,Skyways Air Services Limited,NSE,SKYWAYS.NS
SMARTLINK.NS,Smartlink Holdings Limited,NSE,SMARTLINK.NS
SMARTWORKS.NS,Smartworks Coworking Spaces Limited,NSE,SMARTWORKS.NS
SMCGLOBAL.NS,SMC Global Securities Limited,NSE,SMCGLOBAL.NS
SMLMAH.NS,SML Mahindra Limited,NSE,SMLMAH.NS
SMLT.NS,Sarthak Metals Limited,NSE,SMLT.NS
SMSPHARMA.NS,SMS Pharmaceuticals Limited,NSE,SMSPHARMA.NS
SNOWMAN.NS,Snowman Logistics Limited,NSE,SNOWMAN.NS
SOBHA.NS,Sobha Limited,NSE,SOBHA.NS
SOFTTECH.NS,Softtech Engineers Limited,NSE,SOFTTECH.NS
SOLARA.NS,Solara Active Pharma Sciences Limited,NSE,SOLARA.NS
SOLARINDS.NS,Solar Industries India Limited,NSE,SOLARINDS.NS
SOLARWORLD.NS,Solarworld Energy Solutions Limited,NSE,SOLARWORLD.NS
SOLEX.NS,Solex Energy Limited,NSE,SOLEX.NS
SOMANYCERA.NS,Somany Ceramics Limited,NSE,SOMANYCERA.NS
SOMATEX.NS,Soma Textiles & Industries Limited,NSE,SOMATEX.NS
SOMICONVEY.NS,Somi Conveyor Beltings Limited,NSE,SOMICONVEY.NS
SONA.NS,Sonaselection India Limited,NSE,SONA.NS
SONACOMS.NS,Sona BLW Precision Forgings Limited,NSE,SONACOMS.NS
SONAL.NS,Sonal Mercantile Limited,NSE,SONAL.NS
SONAMLTD.NS,SONAM LIMITED,NSE,SONAMLTD.NS
SONATSOFTW.NS,Sonata Software Limited,NSE,SONATSOFTW.NS
SOTL.NS,Savita Oil Technologies Limited,NSE,SOTL.NS
SOUTHBANK.NS,The South Indian Bank Limited,NSE,SOUTHBANK.NS
SOUTHWEST.NS,South West Pinnacle Exploration Limited,NSE,SOUTHWEST.NS
SPAL.NS,S. P. Apparels Limited,NSE,SPAL.NS
SPANDANA.NS,Spandana Sphoorty Financial Limited,NSE,SPANDANA.NS
SPARC.NS,Sun Pharma Advanced Research Company Limited,NSE,SPARC.NS
SPCENET.NS,Spacenet Enterprises India Limited,NSE,SPCENET.NS
SPECIALITY.NS,Speciality Restaurants Limited,NSE,SPECIALITY.NS
SPECTRUM.NS,Spectrum Electrical Industries Limited,NSE,SPECTRUM.NS
SPENCERS.NS,Spencer's Retail Limited,NSE,SPENCERS.NS
SPIC.NS,Southern Petrochemicals Industries Corporation  Limited,NSE,SPIC.NS
SPLIL.NS,SPL Industries Limited,NSE,SPLIL.NS
SPLPETRO.NS,Supreme Petrochem Limited,NSE,SPLPETRO.NS
SPMLINFRA.NS,SPML Infra Limited,NSE,SPMLINFRA.NS
SPORTKING.NS,Sportking India Limited,NSE,SPORTKING.NS
SRD.NS,Shankar Lal Rampal Dye-Chem Limited,NSE,SRD.NS
SREEL.NS,Sreeleathers Limited,NSE,SREEL.NS
SRF.NS,SRF Limited,NSE,SRF.NS
SRGHFL.NS,SRG Housing Finance Limited,NSE,SRGHFL.NS
SRHHYPOLTD.NS,Sree Rayalaseema Hi-Strength Hypo Limited,NSE,SRHHYPOLTD.NS
SRIKPRIND.NS,Sri KPR Industries Limited,NSE,SRIKPRIND.NS
SRM.NS,SRM Contractors Limited,NSE,SRM.NS
SRTL.NS,Shree Ram Twistex Limited,NSE,SRTL.NS
SSDL.NS,Saraswati Saree Depot Limited,NSE,SSDL.NS
SSRETAIL.NS,SS Retail Limited,NSE,SSRETAIL.NS
SSWL.NS,Steel Strips Wheels Limited,NSE,SSWL.NS
STALLION.NS,Stallion India Fluorochemicals Limited,NSE,STALLION.NS
STANLEY.NS,Stanley Lifestyles Limited,NSE,STANLEY.NS
STAR.NS,Strides Pharma Science Limited,NSE,STAR.NS
STARCEMENT.NS,Star Cement Limited,NSE,STARCEMENT.NS
STARHEALTH.NS,Star Health and Allied Insurance Company Limited,NSE,STARHEALTH.NS
STARPAPER.NS,Star Paper Mills Limited,NSE,STARPAPER.NS
STARTECK.NS,Starteck Finance Limited,NSE,STARTECK.NS
STCINDIA.NS,The State Trading Corporation of India Limited,NSE,STCINDIA.NS
STEAMHOUSE.NS,Steamhouse India Limited,NSE,STEAMHOUSE.NS
STEELCAS.NS,Steelcast Limited,NSE,STEELCAS.NS
STEELCITY.NS,Steel City Securities Limited,NSE,STEELCITY.NS
STEELXIND.NS,STEEL EXCHANGE INDIA LIMITED,NSE,STEELXIND.NS
STEL.NS,Stel Holdings Limited,NSE,STEL.NS
STERTOOLS.NS,Sterling Tools Limited,NSE,STERTOOLS.NS
STLNETWORK.NS,STL Networks Limited,NSE,STLNETWORK.NS
STLSTRINF.NS,Steel Strips Infrastructures Limited,NSE,STLSTRINF.NS
STLTECH.NS,Sterlite Technologies Limited,NSE,STLTECH.NS
STOVEKRAFT.NS,Stove Kraft Limited,NSE,STOVEKRAFT.NS
STUDDS.NS,Studds Accessories Limited,NSE,STUDDS.NS
STYL.NS,Seshaasai Technologies Limited,NSE,STYL.NS
STYLAMIND.NS,Stylam Industries Limited,NSE,STYLAMIND.NS
STYLEBAAZA.NS,Baazar Style Retail Limited,NSE,STYLEBAAZA.NS
STYRENIX.NS,Styrenix Performance Materials Limited,NSE,STYRENIX.NS
SUBEXLTD.NS,Subex Limited,NSE,SUBEXLTD.NS
SUBROS.NS,Subros Limited,NSE,SUBROS.NS
SUDARCOLOR.NS,Sudarshan Colorants India Limited,NSE,SUDARCOLOR.NS
SUDARSCHEM.NS,Sudarshan Chemical Industries Limited,NSE,SUDARSCHEM.NS
SUDEEPPHRM.NS,Sudeep Pharma Limited,NSE,SUDEEPPHRM.NS
SUKHJITS.NS,Sukhjit Starch & Chemicals Limited,NSE,SUKHJITS.NS
SULA.NS,Sula Vineyards Limited,NSE,SULA.NS
SUMEDHA.NS,Sumedha Fiscal Services Limited,NSE,SUMEDHA.NS
SUMEETINDS.NS,Sumeet Industries Limited,NSE,SUMEETINDS.NS
SUMICHEM.NS,Sumitomo Chemical India Limited,NSE,SUMICHEM.NS
SUMIT.NS,Sumit Woods Limited,NSE,SUMIT.NS
SUMMITSEC.NS,Summit Securities Limited,NSE,SUMMITSEC.NS
SUNCLAY.NS,Sundaram Clayton Limited,NSE,SUNCLAY.NS
SUNDARAM.NS,Sundaram Multi Pap Limited,NSE,SUNDARAM.NS
SUNDARMFIN.NS,Sundaram Finance Limited,NSE,SUNDARMFIN.NS
SUNDRMBRAK.NS,Sundaram Brake Linings Limited,NSE,SUNDRMBRAK.NS
SUNDRMFAST.NS,Sundram Fasteners Limited,NSE,SUNDRMFAST.NS
SUNDROP.NS,Sundrop Brands Limited,NSE,SUNDROP.NS
SUNFLAG.NS,Sunflag Iron And Steel Company Limited,NSE,SUNFLAG.NS
SUNLOC.NS,Sunil Healthcare Limited,NSE,SUNLOC.NS
SUNPHARMA.NS,Sun Pharmaceutical Industries Limited,NSE,SUNPHARMA.NS
SUNRAKSHAK.NS,Sunrakshakk Industries India Limited,NSE,SUNRAKSHAK.NS
SUNSHIEL.NS,Sunshield Chemicals Limited,NSE,SUNSHIEL.NS
SUNSHINE.NS,Sunshine Pictures Limited,NSE,SUNSHINE.NS
SUNTECK.NS,Sunteck Realty Limited,NSE,SUNTECK.NS
SUNTV.NS,Sun TV Network Limited,NSE,SUNTV.NS
SUPERHOUSE.NS,Superhouse Limited,NSE,SUPERHOUSE.NS
SUPERSPIN.NS,Super Spinning Mills Limited,NSE,SUPERSPIN.NS
SUPRAJIT.NS,Suprajit Engineering Limited,NSE,SUPRAJIT.NS
SUPREME.NS,Supreme Holdings & Hospitality (India) Limited,NSE,SUPREME.NS
SUPREMEENG.NS,Supreme Engineering Limited,NSE,SUPREMEENG.NS
SUPREMEIND.NS,Supreme Industries Limited,NSE,SUPREMEIND.NS
SUPREMEINF.NS,Supreme Infrastructure India Limited,NSE,SUPREMEINF.NS
SUPRIYA.NS,Supriya Lifescience Limited,NSE,SUPRIYA.NS
SUPTANERY.NS,Super Tannery Limited,NSE,SUPTANERY.NS
SURAJEST.NS,Suraj Estate Developers Limited,NSE,SURAJEST.NS
SURAJLTD.NS,Suraj Limited,NSE,SURAJLTD.NS
SURAKSHA.NS,Suraksha Diagnostic Limited,NSE,SURAKSHA.NS
SURANASOL.NS,Surana Solar Limited,NSE,SURANASOL.NS
SURANAT&P.NS,Surana Telecom and Power Limited,NSE,SURANAT&P.NS
SURYALA.NS,Suryalata Spinning Mills Limited,NSE,SURYALA.NS
SURYALAXMI.NS,Suryalakshmi Cotton Mills Limited,NSE,SURYALAXMI.NS
SURYAROSNI.NS,Surya Roshni Limited,NSE,SURYAROSNI.NS
SURYODAY.NS,Suryoday Small Finance Bank Limited,NSE,SURYODAY.NS
SUTLEJTEX.NS,Sutlej Textiles and Industries Limited,NSE,SUTLEJTEX.NS
SUVEN.NS,Suven Life Sciences Limited,NSE,SUVEN.NS
SUVIDHAA.NS,Suvidhaa Infoserve Limited,NSE,SUVIDHAA.NS
SUYOG.NS,Suyog Telematics Limited,NSE,SUYOG.NS
SUZLON.NS,Suzlon Energy Limited,NSE,SUZLON.NS
SVGLOBAL.NS,S V Global Mill Limited,NSE,SVGLOBAL.NS
SVLL.NS,Shree Vasu Logistics Limited,NSE,SVLL.NS
SVPGLOB.NS,SVP GLOBAL TEXTILES LIMITED,NSE,SVPGLOB.NS
SWANCORP.NS,SWAN CORP LIMITED,NSE,SWANCORP.NS
SWANDEF.NS,Swan Defence and Heavy Industries Limited,NSE,SWANDEF.NS
SWARAJ.NS,Swaraj Suiting Limited,NSE,SWARAJ.NS
SWARAJENG.NS,Swaraj Engines Limited,NSE,SWARAJENG.NS
SWARNSAR.NS,Swarnsarita Jewels India Limited,NSE,SWARNSAR.NS
SWELECTES.NS,Swelect Energy Systems Limited,NSE,SWELECTES.NS
SWIGGY.NS,Swiggy Limited,NSE,SWIGGY.NS
SWISSMLTRY.NS,Swiss Military Consumer Goods Limited,NSE,SWISSMLTRY.NS
SWSOLAR.NS,Sterling and Wilson Renewable Energy Limited,NSE,SWSOLAR.NS
SYMBIOTEC.NS,Symbiotec Pharmalab Limited,NSE,SYMBIOTEC.NS
SYMPHONY.NS,Symphony Limited,NSE,SYMPHONY.NS
SYNCOMF.NS,Syncom Formulations (India) Limited,NSE,SYNCOMF.NS
SYNGENE.NS,Syngene International Limited,NSE,SYNGENE.NS
SYRMA.NS,Syrma SGS Technology Limited,NSE,SYRMA.NS
SYSTMTXC.NS,Systematix Corporate Services Limited,NSE,SYSTMTXC.NS
TAALTECH.NS,Taal Tech Limited,NSE,TAALTECH.NS
TAINWALCHM.NS,Tainwala Chemical and Plastic (I) Limited,NSE,TAINWALCHM.NS
TAJGVK.NS,Taj GVK Hotels & Resorts Limited,NSE,TAJGVK.NS
TAKE.NS,TAKE Limited,NSE,TAKE.NS
TALBROAUTO.NS,Talbros Automotive Components Limited,NSE,TALBROAUTO.NS
TAMBOLIIN.NS,Tamboli Industries Limited,NSE,TAMBOLIIN.NS
TANAA.NS,Taneja Aerospace & Aviation Limited,NSE,TANAA.NS
TANLA.NS,Tanla Platforms Limited,NSE,TANLA.NS
TARACHAND.NS,Tara Chand InfraLogistic Solutions Limited,NSE,TARACHAND.NS
TARAPUR.NS,Tarapur Transformers Limited,NSE,TARAPUR.NS
TARC.NS,TARC Limited,NSE,TARC.NS
TARIL.NS,Transformers And Rectifiers (India) Limited,NSE,TARIL.NS
TARMAT.NS,Tarmat Limited,NSE,TARMAT.NS
TARSONS.NS,Tarsons Products Limited,NSE,TARSONS.NS
TASTYBITE.NS,Tasty Bite Eatables Limited,NSE,TASTYBITE.NS
TATACAP.NS,Tata Capital Limited,NSE,TATACAP.NS
TATACHEM.NS,Tata Chemicals Limited,NSE,TATACHEM.NS
TATACOMM.NS,Tata Communications Limited,NSE,TATACOMM.NS
TATACONSUM.NS,TATA CONSUMER PRODUCTS LIMITED,NSE,TATACONSUM.NS
TATAELXSI.NS,Tata Elxsi Limited,NSE,TATAELXSI.NS
TATAINVEST.NS,Tata Investment Corporation Limited,NSE,TATAINVEST.NS
TATAPOWER.NS,Tata Power Company Limited,NSE,TATAPOWER.NS
TATASTEEL.NS,Tata Steel Limited,NSE,TATASTEEL.NS
TATATECH.NS,Tata Technologies Limited,NSE,TATATECH.NS
TATVA.NS,Tatva Chintan Pharma Chem Limited,NSE,TATVA.NS
TBOTEK.NS,TBO Tek Limited,NSE,TBOTEK.NS
TBZ.NS,Tribhovandas Bhimji Zaveri Limited,NSE,TBZ.NS
TCC.NS,TCC Concept Limited,NSE,TCC.NS
TCI.NS,Transport Corporation of India Limited,NSE,TCI.NS
TCIEXP.NS,TCI Express Limited,NSE,TCIEXP.NS
